"content","created_at","date","likeCount","media","outlinks","quoteCount","quotedTweet","replyCount","retweetCount","retweetedTweet","url","id","conversationId"
"@olwethumdutyana no gun baba.","Mon Jun 03 05:47:17 0000 2013","2013-06-03 05:47:1700:00","1","","","0","","1","1","","https://twitter.com/Trevornoah/status/341430871506694145","341430871506694145","341420416209928193"
"@RoxzyLok Im never awake. My day starts at 4pm.","Sun Jun 02 20:53:16 0000 2013","2013-06-02 20:53:1600:00","1","","","0","","3","0","","https://twitter.com/Trevornoah/status/341296481090797568","341296481090797568","341018959669248000"
"@RoxzyLok Ill be at the comedy cellar for the 1am show. We can take as many pictures as you like.","Sun Jun 02 02:30:30 0000 2013","2013-06-02 02:30:3000:00","3","","","0","","3","0","","https://twitter.com/Trevornoah/status/341018959669248000","341018959669248000","341018959669248000"
"Thank you. I had a great time RT @tqi: Thanks @Trevornoah and @CultureProject for a great show","Sun Jun 02 02:28:14 0000 2013","2013-06-02 02:28:1400:00","4","","","0","","5","2","","https://twitter.com/Trevornoah/status/341018388165980161","341018388165980161","341018388165980161"
"Track is great, field is boring RT @lolojones: you can watch track and field on tv amp be bored amp entertained at the same time","Sun Jun 02 01:49:42 0000 2013","2013-06-02 01:49:4200:00","1","","","0","","5","6","","https://twitter.com/Trevornoah/status/341008692856123392","341008692856123392","341008692856123392"
"singing Father creeper, is my name, and Im creeping for your looooove.

Hi, Im father creeper and simunye grooves.","Thu May 30 14:21:30 0000 2013","2013-05-30 14:21:3000:00","27","","","1","","72","66","","https://twitter.com/Trevornoah/status/340110727153082369","340110727153082369","340110727153082369"
"Great news, New York has decided that my show is OK enough to be extended to June 29. Tickets - http://t.co/4IExswsuuo","Wed May 29 17:48:28 0000 2013","2013-05-29 17:48:2800:00","25","","http://bit.ly/ZcpV84","0","","64","44","","https://twitter.com/Trevornoah/status/339800422007066624","339800422007066624","339800422007066624"
"@kittykingsridge thats hilarious. Thanks for coming to the show.","Wed May 29 17:11:09 0000 2013","2013-05-29 17:11:0900:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/339791032709423104","339791032709423104","339571785286692867"
"@FreakyKeLi as much as I can.","Wed May 29 01:49:16 0000 2013","2013-05-29 01:49:1600:00","4","","","0","","0","0","","https://twitter.com/Trevornoah/status/339559031809118208","339559031809118208","339531865755107330"
"Websites, that automatically start playing video ads, are the devils work.","Wed May 29 00:01:19 0000 2013","2013-05-29 00:01:1900:00","39","","","0","","44","143","","https://twitter.com/Trevornoah/status/339531865755107330","339531865755107330","339531865755107330"
"@MsDavidi I really need to come there. My dad is from Lucerne.","Tue May 28 23:30:10 0000 2013","2013-05-28 23:30:1000:00","1","","","0","","1","0","","https://twitter.com/Trevornoah/status/339524027376869377","339524027376869377","339487524600836096"
"@NazliAbrahams I will do my best. And I wont buy a gun.","Tue May 28 23:29:05 0000 2013","2013-05-28 23:29:0500:00","0","","","0","","1","0","","https://twitter.com/Trevornoah/status/339523754487058432","339523754487058432","339459778319368193"
"Gtze to Munich, Lewandowski to Munich. If you cant beat them...","Tue May 28 17:12:11 0000 2013","2013-05-28 17:12:1100:00","21","","","0","","103","225","","https://twitter.com/Trevornoah/status/339428901572972545","339428901572972545","339428901572972545"
"Even if youre a psychologist RT @RobbyCollins : Dont pay attention to what other people think","Sun May 26 16:13:10 0000 2013","2013-05-26 16:13:1000:00","19","","","0","","26","58","","https://twitter.com/Trevornoah/status/338689277112250368","338689277112250368","338689277112250368"
"Oh wow thats such a cool fact. RT @UberFacts: Sarcastic people tend to be more creative.","Sun May 26 16:10:54 0000 2013","2013-05-26 16:10:5400:00","28","","","0","","30","148","","https://twitter.com/Trevornoah/status/338688704459702273","338688704459702273","338688704459702273"
"@Nala2810 I do up to 5 shows a night so Im always running to the next show. Im sorry I missed you.","Sun May 26 05:15:08 0000 2013","2013-05-26 05:15:0800:00","1","","","0","","2","2","","https://twitter.com/Trevornoah/status/338523675601010688","338523675601010688","338465149902020608"
"@TheIvyLeegue thank you maam. I had a fun time with yall.","Sun May 26 05:14:16 0000 2013","2013-05-26 05:14:1600:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/338523458428358656","338523458428358656","338523458428358656"
"Crowds 12 people in the streets of New York are losing their minds dont care over the Champions League final.","Sat May 25 20:52:06 0000 2013","2013-05-25 20:52:0600:00","19","","","0","","21","64","","https://twitter.com/Trevornoah/status/338397081955876864","338397081955876864","338397081955876864"
"What a fantastic final. Open and exciting with a clear winner. I wonder if this will set the Germans up for the World Cup","Sat May 25 20:49:30 0000 2013","2013-05-25 20:49:3000:00","10","","","0","","42","77","","https://twitter.com/Trevornoah/status/338396429926150144","338396429926150144","338396429926150144"
"Thats what she said....RT @EASPORTSFIFA: RT if you thought that was in...","Sat May 25 20:46:17 0000 2013","2013-05-25 20:46:1700:00","16","","","0","","9","66","","https://twitter.com/Trevornoah/status/338395618143789057","338395618143789057","338395618143789057"
"Arjen Robben Island #UCLFinal","Sat May 25 20:45:08 0000 2013","2013-05-25 20:45:0800:00","18","","","0","","21","98","","https://twitter.com/Trevornoah/status/338395330238349312","338395330238349312","338395330238349312"
"I just saw Angela Merkel watching the champions league final. I wonder who she supports...other than Greece. #UCLFinal","Sat May 25 19:58:49 0000 2013","2013-05-25 19:58:4900:00","21","","","0","","23","116","","https://twitter.com/Trevornoah/status/338383674519220224","338383674519220224","338383674519220224"
"I really hope Dortmund wins today. Theyre selling their whole team so this is their last chance. #UCLFinal","Sat May 25 16:11:41 0000 2013","2013-05-25 16:11:4100:00","28","","","0","","47","230","","https://twitter.com/Trevornoah/status/338326515324420096","338326515324420096","338326515324420096"
"@mauranolan thank you so much. I had an awesome time.","Sat May 25 16:06:25 0000 2013","2013-05-25 16:06:2500:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/338325190956167169","338325190956167169","338275169644732416"
"@abbybernstein yeah I had a great time. Hopefully Ill bump into you at another show.","Sat May 25 01:49:29 0000 2013","2013-05-25 01:49:2900:00","1","","","0","","2","0","","https://twitter.com/Trevornoah/status/338109534637801473","338109534637801473","337947533286449154"
"@bilalbassiouni thanks for the info habibi.","Fri May 24 23:29:37 0000 2013","2013-05-24 23:29:3700:00","1","","","0","","0","0","","https://twitter.com/Trevornoah/status/338074338106437633","338074338106437633","338004203962261504"
"@RiaadMoosa we are all worthy. We have some of the best comedians in the world. I cant wait","Fri May 24 16:19:27 0000 2013","2013-05-24 16:19:2700:00","0","","","0","","4","1","","https://twitter.com/Trevornoah/status/337966081106919424","337966081106919424","337955894149144576"
"This year at @JustForLaughs its the South African invasion. Im there. @loyisogola amp @RiaadMoosa. #ComedyNationalTeam","Fri May 24 15:38:58 0000 2013","2013-05-24 15:38:5800:00","7","","","0","","22","25","","https://twitter.com/Trevornoah/status/337955894149144576","337955894149144576","337955894149144576"
"When underwear shopping with your woman, its extremely difficult to not look like a creepy pervert the entire time.","Fri May 24 15:05:45 0000 2013","2013-05-24 15:05:4500:00","36","","","0","","50","175","","https://twitter.com/Trevornoah/status/337947533286449154","337947533286449154","337947533286449154"
"@benji405 lol former one sounds like a graduated. Thanks for coming through. #TeamMixed","Fri May 24 15:03:47 0000 2013","2013-05-24 15:03:4700:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/337947038211780608","337947038211780608","337845846957768704"
"No, married sex doesnt have sequels. RT @TheJamieLee: Is Fast amp Furious about married sex","Fri May 24 06:05:23 0000 2013","2013-05-24 06:05:2300:00","19","","","0","","18","84","","https://twitter.com/Trevornoah/status/337811545444737025","337811545444737025","337811545444737025"
"Instead of stressing about them saying your name wrong at Starbucks, just give them fun names to say- coffee for Aynus","Thu May 23 18:10:07 0000 2013","2013-05-23 18:10:0700:00","31","","","0","","35","118","","https://twitter.com/Trevornoah/status/337631541754724352","337631541754724352","337631541754724352"
"@TatsNkonzo @TrevorNoah @MphoPopps thats a great club, theyll love Mpho just have fun.","Thu May 23 15:13:40 0000 2013","2013-05-23 15:13:4000:00","1","","","0","","1","1","","https://twitter.com/Trevornoah/status/337587138830938112","337587138830938112","337582718848217090"
"@JanPon2 Ill see you there.","Thu May 23 15:10:02 0000 2013","2013-05-23 15:10:0200:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/337586225923907585","337586225923907585","337261959743430656"
"@stevenwright95 thanks bro. I had a great time at the show.","Thu May 23 15:06:49 0000 2013","2013-05-23 15:06:4900:00","0","","","0","","1","0","","https://twitter.com/Trevornoah/status/337585414015696896","337585414015696896","337354639924154368"
".@LisaLampanelli the queen of roasts came to my show today. Such an honour. http://t.co/nfsXxpTPpo","Thu May 23 02:39:12 0000 2013","2013-05-23 02:39:1200:00","75","PhotopreviewUrlhttps://pbs.twimg.com/media/BK6tBziCIAAiC3eformatjpgnamesmall, fullUrlhttps://pbs.twimg.com/media/BK6tBziCIAAiC3eformatjpgnamelarge, typephoto","","0","","36","23","","https://twitter.com/Trevornoah/status/337397268615405570","337397268615405570","337397268615405570"
"@gillms I definitely will do.","Wed May 22 18:41:23 0000 2013","2013-05-22 18:41:2300:00","0","","","0","","1","0","","https://twitter.com/Trevornoah/status/337277023003213824","337277023003213824","337265853752045568"
"Im coming to Montreal in July. RT @WhereIsReece: @Trevornoah I think you need to visit Canada, we missing out on all your stuff","Wed May 22 18:40:38 0000 2013","2013-05-22 18:40:3800:00","7","","","0","","21","7","","https://twitter.com/Trevornoah/status/337276836738392065","337276836738392065","337276836738392065"
"Hes always liked young boys RT @joaomatthews: Wenger signed an unknown 20 year old striker Why am I not surprised","Wed May 22 18:38:49 0000 2013","2013-05-22 18:38:4900:00","8","","","0","","18","33","","https://twitter.com/Trevornoah/status/337276376065404929","337276376065404929","337276376065404929"
"@phlaimeaux I finally found you. You spell Doherty weird on Twitter","Wed May 22 18:12:57 0000 2013","2013-05-22 18:12:5700:00","1","","","0","","1","0","","https://twitter.com/Trevornoah/status/337269868627902464","337269868627902464","337171827107438592"
"Ive decided to stop giving a Damn about auto correct typos. If my phone changes the words then so be it. #yellow","Wed May 22 17:57:00 0000 2013","2013-05-22 17:57:0000:00","44","","","0","","55","204","","https://twitter.com/Trevornoah/status/337265853752045568","337265853752045568","337265853752045568"
"Back to New York, my show is still on until
June 8
Culture Project, 45 Bleecker Str 

Tickets- http://t.co/4tFu6OS0xE","Wed May 22 17:41:31 0000 2013","2013-05-22 17:41:3100:00","7","","http://bit.ly/YvpHtA","0","","29","13","","https://twitter.com/Trevornoah/status/337261959743430656","337261959743430656","337261959743430656"
"@hannibalburess this is my new favourite song.","Wed May 22 07:33:16 0000 2013","2013-05-22 07:33:1600:00","3","","","0","","5","0","","https://twitter.com/Trevornoah/status/337108888912535553","337108888912535553","337108888912535553"
"Morning fight out of London headed back to New York. My body hates me. The feeling is mutual.","Wed May 22 07:19:55 0000 2013","2013-05-22 07:19:5500:00","20","","","0","","120","29","","https://twitter.com/Trevornoah/status/337105526204792832","337105526204792832","337105526204792832"
"@Feliciamabuza thank you maam. Coming from an SA legend Im honoured.","Wed May 22 00:50:44 0000 2013","2013-05-22 00:50:4400:00","1","","","0","","2","0","","https://twitter.com/Trevornoah/status/337007584336834560","337007584336834560","333850360412246016"
"Hes crazy. When has that ever happened RT @News24: Assad says WMD claims pretext for war http://t.co/peakzAj5Ff","Tue May 21 13:34:27 0000 2013","2013-05-21 13:34:2700:00","8","","http://n24.cm/Z3Z6VT","0","","7","8","","https://twitter.com/Trevornoah/status/336837391916605440","336837391916605440","336837391916605440"
"@ItsDivz dont be stressed. Im going to be back. You dont get finals again.","Mon May 20 23:33:43 0000 2013","2013-05-20 23:33:4300:00","3","","","1","","4","2","","https://twitter.com/Trevornoah/status/336625814919581696","336625814919581696","336522079501438976"
"@GrantyHumphrey @NYCComedyCellar I did my first show there last week and it really is amazing. Hopefully theyll have me back.","Sun May 19 21:57:02 0000 2013","2013-05-19 21:57:0200:00","0","","","0","","3","2","","https://twitter.com/Trevornoah/status/336239098064936960","336239098064936960","336126330968104960"
"@charliec125 just some short spots. Ive tweeted about tomorrows shows.","Sun May 19 21:54:34 0000 2013","2013-05-19 21:54:3400:00","0","","","0","","1","0","","https://twitter.com/Trevornoah/status/336238478532685824","336238478532685824","336233681620455424"
"Im going to pop into a few comedy shows in London Tomorrow - Old Rope, Oxford Circus 9pm then Top Secret Comedy Club, Soho 10pm.","Sun May 19 21:53:53 0000 2013","2013-05-19 21:53:5300:00","19","","","0","","57","25","","https://twitter.com/Trevornoah/status/336238306113232896","336238306113232896","336238306113232896"
"Just touched down in London. Here for three days then back to New York. I love this place.","Sun May 19 21:35:31 0000 2013","2013-05-19 21:35:3100:00","16","","","0","","88","15","","https://twitter.com/Trevornoah/status/336233681620455424","336233681620455424","336233681620455424"
"@kimrikki Zambia, Swaziland, Botswana, Namibia","Sat May 18 14:22:09 0000 2013","2013-05-18 14:22:0900:00","0","","","0","","8","2","","https://twitter.com/Trevornoah/status/335762233755844608","335762233755844608","335757363392950273"
"Those are the only options  RT @MadieVV: Trevor how come we never hear about your girlfriend, or are you Gay","Sat May 18 14:21:11 0000 2013","2013-05-18 14:21:1100:00","24","","","0","","91","83","","https://twitter.com/Trevornoah/status/335761989697671168","335761989697671168","335761989697671168"
"@ThatmanDon thats madness. Ill give you honorary black and you can join in. The Anc jokes belong to us all.","Sat May 18 14:19:38 0000 2013","2013-05-18 14:19:3800:00","0","","","0","","0","0","","https://twitter.com/Trevornoah/status/335761599803576322","335761599803576322","335756502453321729"
"@TheTeenageBitch I try reply to as many as I can.","Sat May 18 14:16:29 0000 2013","2013-05-18 14:16:2900:00","1","","","0","","0","1","","https://twitter.com/Trevornoah/status/335760809730916352","335760809730916352","335758585646706688"
"@ThatmanDon ah the joys of not hearing tone in text. Good on ya mate.","Sat May 18 14:15:29 0000 2013","2013-05-18 14:15:2900:00","0","","","0","","1","0","","https://twitter.com/Trevornoah/status/335760558328532993","335760558328532993","335756502453321729"
